"REF_DATE","GEO","DGUID","Duration of unemployment","Age group","Sex","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-09","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078679085","10.9.1.1.2.2",,"..",,,"1"
"2020-10","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078679085","10.9.1.1.2.2",,"..",,,"1"
"2020-11","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078679085","10.9.1.1.2.2",,"..",,,"1"
"2020-12","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078679085","10.9.1.1.2.2",,"..",,,"1"
"2021-01","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078679085","10.9.1.1.2.2",,"..",,,"1"
"2021-02","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078679085","10.9.1.1.2.2",,"..",,,"1"
"2021-03","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078679085","10.9.1.1.2.2",,"..",,,"1"
"2021-04","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078679085","10.9.1.1.2.2",,"..",,,"1"
"2021-05","Alberta","2016A000248","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078679085","10.9.1.1.2.2",,"..",,,"1"
"2020-01","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078680270","11.9.1.1.1.1","13.0",,,,"1"
"2020-02","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078680270","11.9.1.1.1.1","14.0",,,,"1"
"2020-03","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078680270","11.9.1.1.1.1","11.8",,,,"1"
"2020-04","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078680270","11.9.1.1.1.1","9.6",,,,"1"
"2020-05","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078680270","11.9.1.1.1.1","10.4",,,,"1"
"2020-06","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078680270","11.9.1.1.1.1","12.9",,,,"1"
"2020-07","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078680270","11.9.1.1.1.1","18.3",,,,"1"
"2020-08","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078680270","11.9.1.1.1.1","15.0",,,,"1"
"2020-09","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078680270","11.9.1.1.1.1","21.6",,,,"1"
"2020-10","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078680270","11.9.1.1.1.1","18.3",,,,"1"
"2020-11","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078680270","11.9.1.1.1.1","18.3",,,,"1"
"2020-12","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078680270","11.9.1.1.1.1","20.1",,,,"1"
"2021-01","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078680270","11.9.1.1.1.1","18.2",,,,"1"
"2021-02","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078680270","11.9.1.1.1.1","22.7",,,,"1"
"2021-03","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078680270","11.9.1.1.1.1","23.2",,,,"1"
"2021-04","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078680270","11.9.1.1.1.1","23.1",,,,"1"
"2021-05","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Seasonally adjusted","Weeks","303","units","0","v1078680270","11.9.1.1.1.1","20.7",,,,"1"
"2020-01","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078680271","11.9.1.1.1.2","13.0",,,,"1"
"2020-02","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078680271","11.9.1.1.1.2","14.0",,,,"1"
"2020-03","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078680271","11.9.1.1.1.2","11.8",,,,"1"
"2020-04","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078680271","11.9.1.1.1.2","9.6",,,,"1"
"2020-05","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078680271","11.9.1.1.1.2","10.4",,,,"1"
"2020-06","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078680271","11.9.1.1.1.2","12.9",,,,"1"
"2020-07","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078680271","11.9.1.1.1.2","18.3",,,,"1"
"2020-08","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078680271","11.9.1.1.1.2","15.0",,,,"1"
"2020-09","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078680271","11.9.1.1.1.2","21.6",,,,"1"
"2020-10","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078680271","11.9.1.1.1.2","18.3",,,,"1"
"2020-11","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078680271","11.9.1.1.1.2","18.3",,,,"1"
"2020-12","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078680271","11.9.1.1.1.2","20.1",,,,"1"
"2021-01","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078680271","11.9.1.1.1.2","18.2",,,,"1"
"2021-02","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078680271","11.9.1.1.1.2","22.7",,,,"1"
"2021-03","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078680271","11.9.1.1.1.2","23.2",,,,"1"
"2021-04","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078680271","11.9.1.1.1.2","23.1",,,,"1"
"2021-05","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Estimate","Unadjusted","Weeks","303","units","0","v1078680271","11.9.1.1.1.2","20.7",,,,"1"
"2020-01","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078680272","11.9.1.1.2.1","1.3",,,,"1"
"2020-02","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078680272","11.9.1.1.2.1","1.3",,,,"1"
"2020-03","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078680272","11.9.1.1.2.1","1.3",,,,"1"
"2020-04","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078680272","11.9.1.1.2.1","1.3",,,,"1"
"2020-05","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078680272","11.9.1.1.2.1","1.3",,,,"1"
"2020-06","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078680272","11.9.1.1.2.1","1.3",,,,"1"
"2020-07","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078680272","11.9.1.1.2.1","1.2",,,,"1"
"2020-08","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078680272","11.9.1.1.2.1","1.2",,,,"1"
"2020-09","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078680272","11.9.1.1.2.1","1.2",,,,"1"
"2020-10","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078680272","11.9.1.1.2.1","1.2",,,,"1"
"2020-11","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078680272","11.9.1.1.2.1","1.2",,,,"1"
"2020-12","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078680272","11.9.1.1.2.1","1.2",,,,"1"
"2021-01","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078680272","11.9.1.1.2.1","1.7",,,,"1"
"2021-02","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078680272","11.9.1.1.2.1","1.7",,,,"1"
"2021-03","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078680272","11.9.1.1.2.1","1.7",,,,"1"
"2021-04","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078680272","11.9.1.1.2.1","1.7",,,,"1"
"2021-05","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Seasonally adjusted","Weeks","303","units","0","v1078680272","11.9.1.1.2.1","1.7",,,,"1"
"2020-01","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078680273","11.9.1.1.2.2",,"..",,,"1"
"2020-02","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078680273","11.9.1.1.2.2",,"..",,,"1"
"2020-03","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078680273","11.9.1.1.2.2",,"..",,,"1"
"2020-04","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078680273","11.9.1.1.2.2",,"..",,,"1"
"2020-05","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078680273","11.9.1.1.2.2",,"..",,,"1"
"2020-06","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078680273","11.9.1.1.2.2",,"..",,,"1"
"2020-07","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078680273","11.9.1.1.2.2",,"..",,,"1"
"2020-08","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078680273","11.9.1.1.2.2",,"..",,,"1"
"2020-09","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078680273","11.9.1.1.2.2",,"..",,,"1"
"2020-10","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078680273","11.9.1.1.2.2",,"..",,,"1"
"2020-11","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078680273","11.9.1.1.2.2",,"..",,,"1"
"2020-12","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078680273","11.9.1.1.2.2",,"..",,,"1"
"2021-01","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078680273","11.9.1.1.2.2",,"..",,,"1"
"2021-02","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078680273","11.9.1.1.2.2",,"..",,,"1"
"2021-03","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078680273","11.9.1.1.2.2",,"..",,,"1"
"2021-04","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078680273","11.9.1.1.2.2",,"..",,,"1"
"2021-05","British Columbia","2016A000259","Average weeks unemployed, no top-code","15 years and over","Both sexes","Standard error of estimate","Unadjusted","Weeks","303","units","0","v1078680273","11.9.1.1.2.2",,"..",,,"1"
